Key	Latitude	Longitude	FIPScode	TZ	Population
Asquipata, Peru	-14.055000	-73.910000	05	America/Lima	0
Asillo, Peru	-14.783330	-70.350000	21	America/Lima	0
Asia, Peru	-12.783330	-76.566670	15	America/Lima	0
Arma, Peru	-13.116670	-75.533330	09	America/Lima	0
Arequipa, Peru	-16.398890	-71.535000	04	America/Lima	841130
Arapa, Peru	-15.133330	-70.116670	21	America/Lima	0
Arahuay, Peru	-11.622220	-76.669440	15	America/Lima	0
Aquia, Peru	-10.074090	-77.144230	02	America/Lima	0
Apongo, Peru	-14.014720	-73.933060	05	America/Lima	0
Aplao, Peru	-16.075830	-72.493890	04	America/Lima	0
Apata, Peru	-11.854610	-75.353440	12	America/Lima	0
Antauta, Peru	-14.400000	-70.366670	21	America/Lima	0
Antaparco, Peru	-13.073610	-74.411940	09	America/Lima	0
Antabamba, Peru	-14.360560	-72.875560	03	America/Lima	0
Anta, Peru	-13.470560	-72.148330	08	America/Lima	5859
Aniso, Peru	-14.808610	-73.291110	05	America/Lima	0
Andaray, Peru	-15.796670	-72.860560	04	America/Lima	0
Andarapa, Peru	-13.526110	-73.366110	03	America/Lima	0
Andamarca, Peru	-14.387220	-73.960830	05	America/Lima	0
Andamarca, Peru	-11.731940	-74.802780	12	America/Lima	0
Andajes, Peru	-10.792220	-76.909440	15	America/Lima	0
Andahuaylillas, Peru	-13.672500	-71.679440	08	America/Lima	0
Andahuaylas, Peru	-13.655560	-73.387220	03	America/Lima	17444
Anchonga, Peru	-12.883330	-74.700000	09	America/Lima	0
Ancahuasi, Peru	-13.442500	-72.310830	08	America/Lima	0
Ananea, Peru	-14.700000	-69.550000	21	America/Lima	0
Ambo, Peru	-10.130830	-76.204720	10	America/Lima	6865
Ambar, Peru	-10.733330	-77.266670	15	America/Lima	0
Alis, Peru	-12.278610	-75.786940	15	America/Lima	0
El Algarrobal, Peru	-17.622780	-71.267780	18	America/Lima	0
Alca, Peru	-15.134720	-72.764720	04	America/Lima	0
Ajoyani, Peru	-14.100000	-70.200000	21	America/Lima	0
Ayrihuanca, Peru	-14.104720	-72.612500	03	America/Lima	0
Ahuac, Peru	-12.066670	-75.350000	12	America/Lima	0
Acos, Peru	-13.950830	-71.737220	08	America/Lima	0
Acos, Peru	-11.273610	-76.820830	15	America/Lima	0
Acoria, Peru	-12.616670	-74.883330	09	America/Lima	0
Acomayo, Peru	-13.916670	-71.681110	08	America/Lima	0
Acolla, Peru	-11.731930	-75.546340	12	America/Lima	6805
Acocro, Peru	-13.217780	-74.043330	05	America/Lima	0
Acobambilla, Peru	-12.650000	-75.383330	09	America/Lima	0
Acobamba, Peru	-12.866670	-74.566670	09	America/Lima	0
Acobamba, Peru	-11.352780	-75.658610	12	America/Lima	0
Accocunca, Peru	-14.769440	-71.254170	08	America/Lima	0
Aco, Peru	-11.957070	-75.369960	12	America/Lima	0
Aco, Peru	-10.497180	-77.241490	02	America/Lima	0
Achoma, Peru	-15.660830	-71.700830	04	America/Lima	0
Achaya, Peru	-15.266670	-70.150000	21	America/Lima	0
Achanizo, Peru	-15.806110	-73.966940	04	America/Lima	0
Accomarca, Peru	-13.800000	-73.903060	05	America/Lima	0
Accha, Peru	-13.973890	-71.826670	08	America/Lima	0
Acas, Peru	-10.457780	-77.327280	02	America/Lima	0
Acari, Peru	-15.430920	-74.615520	04	America/Lima	4445
Abancay, Peru	-13.633890	-72.881390	03	America/Lima	55111
Mosoc Llacta, Peru	-14.120000	-71.472780	08	America/Lima	3802
Taray, Peru	-13.427500	-71.867500	08	America/Lima	0
Huayllati, Peru	-13.927780	-72.483890	03	America/Lima	0
Sabaino, Peru	-14.308890	-72.946670	03	America/Lima	0
Ayahuay, Peru	-14.207780	-73.066390	03	America/Lima	0
Huayllo, Peru	-14.132500	-73.268610	03	America/Lima	0
Santo Tomas, Peru	-14.445560	-72.084170	08	America/Lima	4134
Caraybamba, Peru	-14.377220	-73.161390	03	America/Lima	0
San Antonio, Peru	-14.164720	-72.621110	03	America/Lima	0
Curpahuasi, Peru	-14.062220	-72.669720	03	America/Lima	0
Lomas, Peru	-15.568060	-74.850560	04	America/Lima	0
Huarancante, Peru	-15.768030	-71.459520	04	America/Lima	4638
Ccolo, Peru	-15.506110	-71.491840	04	America/Lima	3857
Huarichancara, Peru	-15.639720	-71.061110	04	America/Lima	4445
Llongasora, Peru	-15.639520	-71.299210	04	America/Lima	4753
Jayune, Peru	-15.562770	-71.303120	04	America/Lima	4256
Chuquitira, Peru	-17.288910	-70.043630	23	America/Lima	4220
Pueblo Nuevo, Peru	-17.615000	-71.338330	18	America/Lima	0
Callanca, Peru	-14.181370	-71.140700	08	America/Lima	4046
Cullcuyre, Peru	-14.092720	-71.331190	08	America/Lima	3593
Cahuanuyo, Peru	-14.341470	-71.463110	08	America/Lima	3935
Ccaquiracunca, Peru	-14.276820	-71.450260	08	America/Lima	4098
Chignayhua, Peru	-14.246100	-71.444420	08	America/Lima	3912
Ccuntuma, Peru	-14.125400	-71.412160	08	America/Lima	3511
Lima Pampa, Peru	-14.089760	-71.336640	08	America/Lima	3569
Jayobamba, Peru	-14.094250	-71.339220	08	America/Lima	3593
Queromarca, Peru	-14.183910	-71.383430	08	America/Lima	3496
Qquea, Peru	-14.054170	-71.385830	08	America/Lima	3482
Conchopata, Peru	-14.469680	-71.198430	08	America/Lima	3977
Mosoc Cancha, Peru	-14.285140	-71.087740	08	America/Lima	4450
Huayna Alcalde, Peru	-14.269890	-71.095990	08	America/Lima	4298
Aucara, Peru	-14.280830	-73.976110	05	America/Lima	0
Huasahuasi, Peru	-11.265000	-75.650830	12	America/Lima	0
Caujul, Peru	-10.805280	-76.978890	15	America/Lima	0
Bajo Pichanaqui, Peru	-10.927500	-74.874170	12	America/Lima	0
Huaccana, Peru	-13.387500	-73.689720	03	America/Lima	0
Echarate, Peru	-12.775000	-72.570000	08	America/Lima	0
Jenaro Herrera, Peru	-4.903890	-73.668060	16	America/Lima	0
Coviriali, Peru	-11.292500	-74.627500	12	America/Lima	0
Kelluyo, Peru	-16.724170	-69.255560	21	America/Lima	0
Providencia, Peru	-6.297500	-78.240000	01	America/Lima	0
Chalamarca, Peru	-6.491390	-78.468610	06	America/Lima	0
Choropampa, Peru	-6.437500	-78.349720	06	America/Lima	0
Collonce, Peru	-6.281110	-78.212780	01	America/Lima	0
Santa Catalina, Peru	-6.111670	-78.061390	01	America/Lima	0
Duraznopampa, Peru	-6.593060	-77.808060	01	America/Lima	0
Matacoto, Peru	-9.178330	-77.749170	02	America/Lima	0
Carhuac, Peru	-9.261670	-77.692780	02	America/Lima	0
Aco, Peru	-9.369170	-77.563330	02	America/Lima	0
Cheto, Peru	-6.256390	-77.700280	01	America/Lima	0
Daguas, Peru	-6.226670	-77.740560	01	America/Lima	0
Longar, Peru	-6.382780	-77.545280	01	America/Lima	0
Cochamal, Peru	-6.406390	-77.583330	01	America/Lima	0
Huambo, Peru	-6.428060	-77.536110	01	America/Lima	0
Parcoy, Peru	-8.033890	-77.479170	13	America/Lima	0
Urpay, Peru	-8.347220	-77.389440	13	America/Lima	0
Ullulluco, Peru	-8.455560	-77.426670	02	America/Lima	0
Challas, Peru	-8.438330	-77.320560	13	America/Lima	0
Huancaspata, Peru	-8.456670	-77.298330	13	America/Lima	0
Naranjos, Peru	-5.742780	-77.497220	22	America/Lima	0
Bajo Naranjillo, Peru	-5.815280	-77.382780	22	America/Lima	0
Nueva Cajamarca, Peru	-5.940560	-77.308060	22	America/Lima	0
Saramiriza, Peru	-4.565560	-77.415830	16	America/Lima	0
Nuevo Progreso, Peru	-8.452500	-76.323890	10	America/Lima	0
San Juan, Peru	-3.885000	-73.567220	16	America/Lima	0
Yanahuanca, Peru	-10.491390	-76.516670	19	America/Lima	0
Huabal, Peru	-5.616110	-78.923330	06	America/Lima	0
Buenos Aires, Peru	-9.124170	-78.497500	02	America/Lima	0
Yuyapichis, Peru	-9.627780	-74.973890	10	America/Lima	0
Pampamarca, Peru	-9.705530	-76.702060	10	America/Lima	0
Llata, Peru	-9.549990	-76.816130	10	America/Lima	0
Jacas Grande, Peru	-9.539650	-76.736390	10	America/Lima	0
Cayhuayna, Peru	-9.958510	-76.248530	10	America/Lima	0
Huancapallac, Peru	-9.894120	-76.414550	10	America/Lima	0
Paucarbamba, Peru	-9.944590	-76.223230	10	America/Lima	0
El Rosario, Peru	-11.785310	-75.674080	12	America/Lima	0
Masma Chicche, Peru	-11.785930	-75.378490	12	America/Lima	0
Sausa, Peru	-11.793190	-75.484140	12	America/Lima	0
Huertas, Peru	-11.768000	-75.474410	12	America/Lima	0
Mucllo, Peru	-11.616070	-75.091150	12	America/Lima	0
Masma, Peru	-11.785090	-75.425970	12	America/Lima	0
Matahuasi, Peru	-11.891610	-75.343500	12	America/Lima	0
Hualhuas, Peru	-11.970950	-75.249970	12	America/Lima	0
Sano, Peru	-11.956710	-75.256850	12	America/Lima	0
Quilcas, Peru	-11.935810	-75.259590	12	America/Lima	0
Quichuay, Peru	-11.889820	-75.285710	12	America/Lima	0
Rapayan, Peru	-9.202730	-76.759670	02	America/Lima	0
Anra, Peru	-9.232900	-76.923280	02	America/Lima	0
Cochabamba, Peru	-9.095360	-76.836880	10	America/Lima	0
San Pedro De Cachora, Peru	-13.633330	-72.883330	03	America/Lima	0
Ledoy, Peru	-7.128230	-76.650180	22	America/Lima	0
Pajarillo, Peru	-7.182980	-76.693300	22	America/Lima	0
Shatoja, Peru	-6.528210	-76.718230	22	America/Lima	0
La Rinconada, Peru	-14.631260	-69.446380	21	America/Lima	29678
Saint-Pierre, Saint Pierre and Miquelon	46.780910	-56.171960	97502	America/Miquelon	6200
Miquelon, Saint Pierre and Miquelon	47.097500	-56.381390	97501	America/Miquelon	1141
Aceitunas, Puerto Rico	18.443280	-67.064900	099	America/Puerto_Rico	1688
Adjuntas, Puerto Rico	18.158490	-66.801770	001	America/Puerto_Rico	5080
Aguada, Puerto Rico	18.379390	-67.188240	003	America/Puerto_Rico	4040
Aguadilla, Puerto Rico	18.427450	-67.154070	005	America/Puerto_Rico	16073
Aguas Buenas, Puerto Rico	18.256900	-66.102940		America/Puerto_Rico	4576
Aguas Claras, Puerto Rico	18.252730	-65.653500	037	America/Puerto_Rico	3499
Aguilita, Puerto Rico	18.023300	-66.534620	075	America/Puerto_Rico	4922
Aibonito, Puerto Rico	18.139960	-66.266000	009	America/Puerto_Rico	8947
Anasco, Puerto Rico	18.282730	-67.139620	011	America/Puerto_Rico	6136
Animas, Puerto Rico	18.445500	-66.634900	013	America/Puerto_Rico	1450
Anton Ruiz, Puerto Rico	18.185240	-65.808500	069	America/Puerto_Rico	1764
Arecibo, Puerto Rico	18.472440	-66.715730	013	America/Puerto_Rico	49318
Arroyo, Puerto Rico	17.965800	-66.061280	015	America/Puerto_Rico	7520
Bairoa, Puerto Rico	18.259120	-66.040440	025	America/Puerto_Rico	2365
Bajadero, Puerto Rico	18.426610	-66.683230	013	America/Puerto_Rico	3877
Bajandas, Puerto Rico	18.157740	-65.781550	069	America/Puerto_Rico	1418
Barahona, Puerto Rico	18.351340	-66.445450	101	America/Puerto_Rico	2632
Barceloneta, Puerto Rico	18.450500	-66.538510	017	America/Puerto_Rico	22322
Barranquitas, Puerto Rico	18.186620	-66.306280	019	America/Puerto_Rico	3021
Bartolo, Puerto Rico	18.361340	-65.838500	119	America/Puerto_Rico	1260
Bayamon, Puerto Rico	18.398560	-66.155720	021	America/Puerto_Rico	203499
Bayamon, Puerto Rico	18.177740	-66.113220	041	America/Puerto_Rico	1699
Benitez, Puerto Rico	18.273570	-65.879050	029	America/Puerto_Rico	1334
Boqueron, Puerto Rico	18.026910	-67.169070	023	America/Puerto_Rico	2017
Boqueron, Puerto Rico	18.207460	-65.848500	085	America/Puerto_Rico	1218
Brenas, Puerto Rico	18.467170	-66.341000	143	America/Puerto_Rico	2104
Buena Vista, Puerto Rico	17.996350	-66.051830	015	America/Puerto_Rico	2026
Bufalo, Puerto Rico	18.418280	-66.573230	017	America/Puerto_Rico	1108
Caban, Puerto Rico	18.443280	-67.136010	005	America/Puerto_Rico	3959
Cabo Rojo, Puerto Rico	18.086630	-67.145730	023	America/Puerto_Rico	10839
Cacao, Puerto Rico	18.436610	-66.937120	115	America/Puerto_Rico	2068
Caguas, Puerto Rico	18.234120	-66.048500	025	America/Puerto_Rico	86804
Campanilla, Puerto Rico	18.421340	-66.236830	137	America/Puerto_Rico	7757
Campo Rico, Puerto Rico	18.337170	-65.897940	029	America/Puerto_Rico	3218
Camuy, Puerto Rico	18.483830	-66.844900	027	America/Puerto_Rico	4240
Candelaria, Puerto Rico	18.404110	-66.208780	137	America/Puerto_Rico	17631
Candelaria Arenas, Puerto Rico	18.417170	-66.217390	137	America/Puerto_Rico	5854
Candelero Arriba, Puerto Rico	18.101910	-65.836830	069	America/Puerto_Rico	1346
Canovanas, Puerto Rico	18.375100	-65.899340	029	America/Puerto_Rico	8437
Capitanejo, Puerto Rico	17.991350	-66.494620	075	America/Puerto_Rico	3209
Carolina, Puerto Rico	18.380780	-65.957390	031	America/Puerto_Rico	170404
Carrizales, Puerto Rico	18.481890	-66.789900	065	America/Puerto_Rico	2556
Catano, Puerto Rico	18.441340	-66.118220	033	America/Puerto_Rico	28093
Cayey, Puerto Rico	18.111910	-66.166000	035	America/Puerto_Rico	18494
Cayuco, Puerto Rico	18.291060	-66.739340	141	America/Puerto_Rico	1284
Ceiba, Puerto Rico	18.264120	-65.648500	037	America/Puerto_Rico	6277
Ceiba, Puerto Rico	18.446340	-66.350730	143	America/Puerto_Rico	6576
Celada, Puerto Rico	18.271620	-65.966000	063	America/Puerto_Rico	4435
Central Aguirre, Puerto Rico	17.953580	-66.222940	123	America/Puerto_Rico	1588
Ciales, Puerto Rico	18.336060	-66.468780	039	America/Puerto_Rico	3256
Cidra, Puerto Rico	18.175790	-66.161280	041	America/Puerto_Rico	5067
Coamo, Puerto Rico	18.079960	-66.357950	043	America/Puerto_Rico	11940
Coco, Puerto Rico	18.007190	-66.259330	123	America/Puerto_Rico	5803
Comerio, Puerto Rico	18.218010	-66.226000	045	America/Puerto_Rico	4649
Comunas, Puerto Rico	18.087190	-65.843770	151	America/Puerto_Rico	2027
Coqui, Puerto Rico	17.974130	-66.227110	123	America/Puerto_Rico	3590
Corazon, Puerto Rico	17.992740	-66.084890	057	America/Puerto_Rico	2925
Corcovado, Puerto Rico	18.458560	-66.776290	065	America/Puerto_Rico	1527
Corozal, Puerto Rico	18.341060	-66.316840	047	America/Puerto_Rico	11297
Coto Laurel, Puerto Rico	18.049690	-66.551280	113	America/Puerto_Rico	3606
Coto Norte, Puerto Rico	18.430780	-66.439890	145	America/Puerto_Rico	1381
Culebra, Puerto Rico	18.303010	-65.300990	049	America/Puerto_Rico	1486
Daguao, Puerto Rico	18.226350	-65.683220	103	America/Puerto_Rico	1488
Dorado, Puerto Rico	18.458830	-66.267670	051	America/Puerto_Rico	13117
Duque, Puerto Rico	18.239400	-65.750440	103	America/Puerto_Rico	1529
El Mango, Puerto Rico	18.234120	-65.879610	077	America/Puerto_Rico	1979
El Negro, Puerto Rico	18.037470	-65.851270	151	America/Puerto_Rico	1656
El Ojo, Puerto Rico	18.003850	-66.391560	133	America/Puerto_Rico	1713
Emajagua, Puerto Rico	18.000520	-65.882660	095	America/Puerto_Rico	3099
Esperanza, Puerto Rico	18.097190	-65.470710	147	America/Puerto_Rico	1092
Espino, Puerto Rico	18.276340	-67.119350	011	America/Puerto_Rico	1422
Estancias de Florida, Puerto Rico	18.366620	-66.569620	054	America/Puerto_Rico	5972
Fajardo, Puerto Rico	18.325790	-65.652380	053	America/Puerto_Rico	34068
Florida, Puerto Rico	18.362450	-66.561280	054	America/Puerto_Rico	5652
Franquez, Puerto Rico	18.340230	-66.427670	101	America/Puerto_Rico	2021
Fuig, Puerto Rico	17.987740	-66.916010	055	America/Puerto_Rico	1204
G. L. Garcia, Puerto Rico	18.127460	-66.104050	035	America/Puerto_Rico	1798
Galateo, Puerto Rico	18.362450	-66.258780	135	America/Puerto_Rico	2705
Garrochales, Puerto Rico	18.453560	-66.566280	017	America/Puerto_Rico	1208
Guanica, Puerto Rico	17.971630	-66.907950	055	America/Puerto_Rico	9224
Guayabal, Puerto Rico	18.081350	-66.501280	075	America/Puerto_Rico	2377
Guayama, Puerto Rico	17.984130	-66.113780	057	America/Puerto_Rico	21575
Guayanilla, Puerto Rico	18.019130	-66.791840	059	America/Puerto_Rico	5213
Guaynabo, Puerto Rico	18.357450	-66.111000	061	America/Puerto_Rico	81360
Gurabo, Puerto Rico	18.254400	-65.972940	063	America/Puerto_Rico	8973
H. Rivera Colon, Puerto Rico	18.347730	-66.273780	135	America/Puerto_Rico	2379
Hatillo, Puerto Rico	18.486330	-66.825450	065	America/Puerto_Rico	5622
Hato Candal, Puerto Rico	18.374390	-65.787110	119	America/Puerto_Rico	2453
Hormigueros, Puerto Rico	18.139680	-67.127400	067	America/Puerto_Rico	11934
Imbery, Puerto Rico	18.436890	-66.552390	017	America/Puerto_Rico	3021
Indios, Puerto Rico	17.994130	-66.819340	059	America/Puerto_Rico	1739
Ingenio, Puerto Rico	18.442170	-66.226000	137	America/Puerto_Rico	5664
Humacao, Puerto Rico	18.149680	-65.827380	069	America/Puerto_Rico	20387
Isabel Segunda, Puerto Rico	18.149130	-65.442660	147	America/Puerto_Rico	0
Isabela, Puerto Rico	18.500780	-67.024350	071	America/Puerto_Rico	12505
Jagual, Puerto Rico	18.161630	-65.995440	129	America/Puerto_Rico	1402
Jauca, Puerto Rico	17.969130	-66.365720	133	America/Puerto_Rico	1838
Jayuya, Puerto Rico	18.218570	-66.591560	073	America/Puerto_Rico	3587
Jobos, Puerto Rico	17.955240	-66.165440	057	America/Puerto_Rico	3475
Juana Diaz, Puerto Rico	18.052460	-66.506560	075	America/Puerto_Rico	9427
Juncal, Puerto Rico	18.313840	-66.919070	131	America/Puerto_Rico	1155
Juncos, Puerto Rico	18.227460	-65.921000	077	America/Puerto_Rico	8905
La Alianza, Puerto Rico	18.397450	-66.602400	013	America/Puerto_Rico	2139
La Dolores, Puerto Rico	18.375500	-65.855720	119	America/Puerto_Rico	3534
La Fermina, Puerto Rico	18.175510	-65.853500	085	America/Puerto_Rico	3177
La Luisa, Puerto Rico	18.448840	-66.509890	091	America/Puerto_Rico	2887
La Parguera, Puerto Rico	17.974970	-67.046570	079	America/Puerto_Rico	1141
La Playa, Puerto Rico	18.287450	-67.186850	011	America/Puerto_Rico	2139
La Plena, Puerto Rico	18.046630	-66.204610	123	America/Puerto_Rico	1036
Lajas, Puerto Rico	18.049960	-67.059340	079	America/Puerto_Rico	5255
Lamboglia, Puerto Rico	17.981360	-65.985720	109	America/Puerto_Rico	1121
Lares, Puerto Rico	18.294670	-66.877120	081	America/Puerto_Rico	7184
Las Marias, Puerto Rico	18.293280	-67.146290	011	America/Puerto_Rico	1823
Las Marias, Puerto Rico	18.251900	-66.992120	083	America/Puerto_Rico	1031
Las Ochenta, Puerto Rico	17.984690	-66.317950	123	America/Puerto_Rico	1199
Las Ollas, Puerto Rico	18.033020	-66.424340	133	America/Puerto_Rico	1949
Las Piedras, Puerto Rico	18.183010	-65.866270	085	America/Puerto_Rico	6655
Levittown, Puerto Rico	18.449950	-66.181560	137	America/Puerto_Rico	29785
Liborio Negron Torres, Puerto Rico	18.043020	-66.942400	121	America/Puerto_Rico	1303
Lluveras, Puerto Rico	18.038300	-66.904620	121	America/Puerto_Rico	2005
Loiza, Puerto Rico	18.431340	-65.880160	087	America/Puerto_Rico	4311
Los Llanos, Puerto Rico	18.055240	-66.405730	043	America/Puerto_Rico	2301
Luis Llorens Torres, Puerto Rico	18.056910	-66.526840	075	America/Puerto_Rico	3328
Luis M. Cintron, Puerto Rico	18.299680	-65.638490	053	America/Puerto_Rico	2634
Luquillo, Puerto Rico	18.372450	-65.716550	089	America/Puerto_Rico	8326
Luyando, Puerto Rico	18.364390	-67.157400	003	America/Puerto_Rico	3553
Magas Arriba, Puerto Rico	18.017460	-66.769060	059	America/Puerto_Rico	1063
Manati, Puerto Rico	18.427450	-66.492120	091	America/Puerto_Rico	16092
Maria Antonia, Puerto Rico	17.978300	-66.889340	055	America/Puerto_Rico	1479
Mariano Colon, Puerto Rico	18.023300	-66.332390	043	America/Puerto_Rico	2387
Maricao, Puerto Rico	18.180790	-66.979900	093	America/Puerto_Rico	1172
Martorell, Puerto Rico	18.076070	-65.898220	151	America/Puerto_Rico	2884
Maunabo, Puerto Rico	18.007190	-65.899330	095	America/Puerto_Rico	2154
Miranda, Puerto Rico	18.386620	-66.383780	145	America/Puerto_Rico	2057
Moca, Puerto Rico	18.394670	-67.113240	099	America/Puerto_Rico	4964
Monserrate, Puerto Rico	18.436610	-66.359610	145	America/Puerto_Rico	2756
Monte Grande, Puerto Rico	18.087460	-67.107400	023	America/Puerto_Rico	1817
Mora, Puerto Rico	18.463000	-67.032680	071	America/Puerto_Rico	1857
Morovis, Puerto Rico	18.325780	-66.406560	101	America/Puerto_Rico	2414
Mucarabones, Puerto Rico	18.390780	-66.216000	135	America/Puerto_Rico	1690
Mayaguez, Puerto Rico	18.201070	-67.139620	097	America/Puerto_Rico	78647
Naguabo, Puerto Rico	18.211620	-65.734880	103	America/Puerto_Rico	4643
Naranjito, Puerto Rico	18.300790	-66.244890	105	America/Puerto_Rico	2005
Olimpo, Puerto Rico	18.001910	-66.108220	057	America/Puerto_Rico	2493
Pajaros, Puerto Rico	18.368560	-66.216830	135	America/Puerto_Rico	9466
Palmarejo, Puerto Rico	18.068020	-66.325450	043	America/Puerto_Rico	1087
Palmarejo, Puerto Rico	18.040240	-67.076840	079	America/Puerto_Rico	1169
Palmas, Puerto Rico	17.987190	-66.025440	015	America/Puerto_Rico	2829
Palmer, Puerto Rico	18.370510	-65.774050	119	America/Puerto_Rico	1205
Palo Seco, Puerto Rico	18.007470	-65.936830	095	America/Puerto_Rico	1152
Palomas, Puerto Rico	18.232460	-66.256280	045	America/Puerto_Rico	1742
Palomas, Puerto Rico	18.013580	-66.873230	153	America/Puerto_Rico	2321
Parcelas La Milagrosa, Puerto Rico	18.170790	-66.188220	041	America/Puerto_Rico	1344
Parcelas Nuevas, Puerto Rico	18.140240	-66.172390	041	America/Puerto_Rico	1628
Parcelas Penuelas, Puerto Rico	17.998850	-66.341280	133	America/Puerto_Rico	1132
Pastos, Puerto Rico	18.117740	-66.258780	009	America/Puerto_Rico	1528
Patillas, Puerto Rico	18.006350	-66.015720	109	America/Puerto_Rico	4247
Pena Pobre, Puerto Rico	18.215510	-65.822110	103	America/Puerto_Rico	1024
Penuelas, Puerto Rico	18.056350	-66.721560	111	America/Puerto_Rico	6847
Piedra Gorda, Puerto Rico	18.434110	-66.887680	027	America/Puerto_Rico	1927
Playa Fortuna, Puerto Rico	18.379670	-65.745160	089	America/Puerto_Rico	2037
Playita, Puerto Rico	18.044690	-65.907380	151	America/Puerto_Rico	2192
Playita Cortada, Puerto Rico	17.984970	-66.439060	133	America/Puerto_Rico	1677
Pole Ojea, Puerto Rico	17.974960	-67.185180	023	America/Puerto_Rico	1829
Ponce, Puerto Rico	18.011080	-66.614060	113	America/Puerto_Rico	152634
Potala Pastillo, Puerto Rico	17.991350	-66.496560	075	America/Puerto_Rico	3819
Pueblito del Rio, Puerto Rico	18.228010	-65.862940	085	America/Puerto_Rico	1481
Puerto Real, Puerto Rico	18.074960	-67.187120	023	America/Puerto_Rico	6166
Punta Santiago, Puerto Rico	18.166350	-65.748220	069	America/Puerto_Rico	5803
Quebrada, Puerto Rico	18.356620	-66.832120	027	America/Puerto_Rico	1130
Quebradillas, Puerto Rico	18.473830	-66.938510	115	America/Puerto_Rico	5620
Rafael Capo, Puerto Rico	18.407170	-66.782120	065	America/Puerto_Rico	1863
