Key	Latitude	Longitude	FIPScode	TZ	Population
Yenan, China	24.187460	115.640700	30	Asia/Shanghai	0
Fengren, China	24.173570	115.326790	30	Asia/Shanghai	0
Guqian, China	24.182440	115.424580	30	Asia/Shanghai	0
Yidu, China	24.157510	115.137380	30	Asia/Shanghai	0
Xinbei, China	24.158320	115.689420	30	Asia/Shanghai	0
Ningxin, China	24.137970	115.754790	30	Asia/Shanghai	0
Meinan, China	24.155000	116.084560	30	Asia/Shanghai	0
Hesi, China	24.156780	115.991910	30	Asia/Shanghai	0
Xinqiao, China	24.152770	115.568090	30	Asia/Shanghai	0
Shangrao, China	24.149440	116.909730	30	Asia/Shanghai	0
Guangde, China	24.143920	116.732430	30	Asia/Shanghai	0
Libei, China	24.119620	115.790560	30	Asia/Shanghai	0
Fucheng, China	24.100150	115.231540	30	Asia/Shanghai	0
Raoyang, China	24.100800	116.875490	30	Asia/Shanghai	0
Diaofang, China	24.098340	115.749860	30	Asia/Shanghai	0
Taoyuan, China	24.086370	116.643010	30	Asia/Shanghai	0
Nibei, China	24.080920	115.814450	30	Asia/Shanghai	0
Jingmen, China	24.070830	116.359720	30	Asia/Shanghai	0
Dengyun, China	24.069330	115.393260	30	Asia/Shanghai	0
Dalonghua, China	24.062640	116.313070	30	Asia/Shanghai	0
Tongqu, China	24.048930	115.375680	30	Asia/Shanghai	0
Tanshan, China	24.030930	116.587710	30	Asia/Shanghai	0
Shuangtou, China	24.022920	115.483460	30	Asia/Shanghai	0
Jianrao, China	24.019300	116.909630	30	Asia/Shanghai	0
Longgang, China	23.998610	116.227950	30	Asia/Shanghai	0
Huangbu, China	23.979720	115.299940	30	Asia/Shanghai	0
Xintang, China	23.943690	116.776880	30	Asia/Shanghai	0
Jianqiao, China	23.942940	116.144460	30	Asia/Shanghai	0
Zishi, China	23.932070	115.350750	30	Asia/Shanghai	0
Pantian, China	23.918500	116.323000	30	Asia/Shanghai	0
Dongshan, China	23.908850	116.928880	30	Asia/Shanghai	0
Tangxi, China	23.901480	116.862660	30	Asia/Shanghai	0
Datian, China	23.858430	115.446360	30	Asia/Shanghai	0
Fubin, China	23.844720	116.857070	30	Asia/Shanghai	0
Guotian, China	23.833380	115.928560	30	Asia/Shanghai	0
Chifeng, China	23.817770	116.541210	30	Asia/Shanghai	0
Xinxu, China	23.816060	116.940090	30	Asia/Shanghai	0
Kanghe, China	23.779060	115.084600	30	Asia/Shanghai	0
Guihu, China	23.767620	116.583670	30	Asia/Shanghai	0
Wenci, China	23.769920	116.671660	30	Asia/Shanghai	0
Zhangxi, China	23.743520	116.886160	30	Asia/Shanghai	0
Gaotang, China	23.725070	116.945780	30	Asia/Shanghai	0
Shuanghua, China	23.727740	115.814990	30	Asia/Shanghai	0
Lianrao, China	23.735220	116.980610	30	Asia/Shanghai	0
Tangnan, China	23.723960	116.200850	30	Asia/Shanghai	0
Dengtang, China	23.682140	116.525920	30	Asia/Shanghai	0
Linxi, China	23.655130	116.711340	30	Asia/Shanghai	0
Jingzi, China	23.630830	115.411140	30	Asia/Shanghai	0
Mianyang, China	23.633080	115.715580	30	Asia/Shanghai	0
Fengtang, China	23.628340	116.571850	30	Asia/Shanghai	0
Putian, China	23.616050	116.388760	30	Asia/Shanghai	0
Guantang, China	23.622080	116.726570	30	Asia/Shanghai	0
Dacheng, China	23.611640	117.161660	30	Asia/Shanghai	0
Tiepu, China	23.615350	116.753980	30	Asia/Shanghai	0
Suocheng, China	23.609980	117.114190	30	Asia/Shanghai	0
Yanhong, China	23.596240	116.857490	30	Asia/Shanghai	0
Guiling, China	23.588000	116.237500	30	Asia/Shanghai	0
Yunlu, China	23.597370	116.475870	30	Asia/Shanghai	0
Longdu, China	23.572640	116.723810	30	Asia/Shanghai	0
Longwei, China	23.575540	116.147330	30	Asia/Shanghai	0
Liangtian, China	23.553280	115.850070	30	Asia/Shanghai	0
Yuecheng, China	23.563300	116.269100	30	Asia/Shanghai	0
Linpan, China	23.554620	116.236550	30	Asia/Shanghai	0
Dongfeng, China	23.541360	116.681570	30	Asia/Shanghai	0
Haishan, China	23.528890	116.953300	30	Asia/Shanghai	0
Shuidun, China	23.533350	115.417040	30	Asia/Shanghai	0
Jinshi, China	23.532930	116.616460	30	Asia/Shanghai	0
Shaxi, China	23.525800	116.586630	30	Asia/Shanghai	0
Lianshang, China	23.521360	116.793370	30	Asia/Shanghai	0
Jingxiyuan, China	23.527780	116.055770	30	Asia/Shanghai	0
Meiyun, China	23.520620	116.312420	30	Asia/Shanghai	0
Caitang, China	23.487730	116.664370	30	Asia/Shanghai	0
Nanshan, China	23.490390	115.967070	30	Asia/Shanghai	0
Lianxia, China	23.500500	116.772480	30	Asia/Shanghai	0
Nanxi, China	23.506170	116.239720	30	Asia/Shanghai	0
Tatou, China	23.498500	116.061880	30	Asia/Shanghai	0
Xianqiao, China	23.497340	116.347540	30	Asia/Shanghai	0
Huizhai, China	23.487120	116.003390	30	Asia/Shanghai	0
Longtan, China	23.451200	115.873710	30	Asia/Shanghai	0
Shen'ao, China	23.452990	117.107130	30	Asia/Shanghai	0
Jiushu, China	23.456160	115.181680	30	Asia/Shanghai	0
Jinzao, China	23.454100	116.390400	30	Asia/Shanghai	0
Waisha, China	23.434960	116.749740	30	Asia/Shanghai	0
Jinhe, China	23.430610	116.051560	30	Asia/Shanghai	0
Tuotang, China	23.419150	116.587490	30	Asia/Shanghai	0
Daxi, China	23.422690	115.959290	30	Asia/Shanghai	0
Yun'ao, China	23.410230	117.118430	30	Asia/Shanghai	0
Tuopu, China	23.413270	116.645550	30	Asia/Shanghai	0
Xinxi, China	23.402390	116.769150	30	Asia/Shanghai	0
Wuyun, China	23.395780	115.780140	30	Asia/Shanghai	0
Pingshang, China	23.401680	115.889820	30	Asia/Shanghai	0
Qiankeng, China	23.388660	115.993000	30	Asia/Shanghai	0
Xilu, China	23.385430	116.504980	30	Asia/Shanghai	0
Luoxi, China	23.376070	115.618460	30	Asia/Shanghai	0
Qilin, China	23.422780	116.285000	30	Asia/Shanghai	0
Gurao, China	23.346870	116.411330	30	Asia/Shanghai	0
Suqu, China	23.353540	115.349740	30	Asia/Shanghai	0
Nanwan, China	23.350440	115.509870	30	Asia/Shanghai	0
Meitang, China	23.347470	116.083140	30	Asia/Shanghai	0
Liaoyuan, China	23.332910	116.158330	30	Asia/Shanghai	0
Nanjing, China	23.339890	116.297130	30	Asia/Shanghai	0
Hexi, China	23.324820	116.546710	30	Asia/Shanghai	0
Zhanlong, China	23.289290	116.267230	30	Asia/Shanghai	0
Tongyu, China	23.286960	116.421760	30	Asia/Shanghai	0
Dongkeng, China	23.276280	115.711650	30	Asia/Shanghai	0
Chendian, China	23.275460	116.317040	30	Asia/Shanghai	0
Majiao, China	23.269660	116.708000	30	Asia/Shanghai	0
Mashan, China	23.268420	115.238330	30	Asia/Shanghai	0
Dananshan, China	23.258380	116.175420	30	Asia/Shanghai	0
Guang'ao, China	23.265690	116.756230	30	Asia/Shanghai	0
Junbu, China	23.256730	116.257470	30	Asia/Shanghai	0
Shanghu, China	23.255150	115.590250	30	Asia/Shanghai	0
Jinpu, China	23.249890	116.547930	30	Asia/Shanghai	0
Xiajiashan, China	23.246200	116.250490	30	Asia/Shanghai	0
Xiancheng, China	23.237300	116.317280	30	Asia/Shanghai	0
Chuanpu, China	23.224840	115.889820	30	Asia/Shanghai	0
Lugang, China	23.224640	116.459800	30	Asia/Shanghai	0
Baokou, China	23.211970	115.206040	30	Asia/Shanghai	0
Liangying, China	23.218720	116.356250	30	Asia/Shanghai	0
Jingdu, China	23.190510	116.550540	30	Asia/Shanghai	0
Xintian, China	23.184450	115.549660	30	Asia/Shanghai	0
Hongchang, China	23.119380	116.311260	30	Asia/Shanghai	0
Pingdong, China	23.098590	115.488200	30	Asia/Shanghai	0
Leiling, China	23.085210	116.366640	30	Asia/Shanghai	0
Xinan, China	23.061840	115.551260	30	Asia/Shanghai	0
Baipenzhu, China	23.074200	115.025270	30	Asia/Shanghai	0
Bawan, China	23.033680	115.752350	30	Asia/Shanghai	0
Beiyang, China	23.030400	115.847320	30	Asia/Shanghai	0
Huahu, China	23.031530	116.352000	30	Asia/Shanghai	0
Zhoutian, China	23.010110	116.457100	30	Asia/Shanghai	0
Donglong, China	23.009470	116.282760	30	Asia/Shanghai	0
Baozhu, China	23.113310	111.610300	30	Asia/Chongqing	0
Jiushi, China	23.137220	111.970000	30	Asia/Chongqing	0
Xinxu, China	23.169350	111.762790	30	Asia/Chongqing	0
Huilong, China	23.219820	111.684200	30	Asia/Chongqing	0
Maxu, China	23.239740	111.836780	30	Asia/Chongqing	0
Pingtai, China	23.250210	111.415740	30	Asia/Chongqing	0
Pingfeng, China	23.303250	111.469390	30	Asia/Shanghai	0
Luodong, China	23.381260	111.616460	30	Asia/Shanghai	0
Jiangchuan, China	23.404450	111.471760	30	Asia/Shanghai	0
Baigou, China	23.506580	111.634630	30	Asia/Shanghai	0
Dazhou, China	23.516760	111.539170	30	Asia/Shanghai	0
He'erkou, China	23.509180	111.785010	30	Asia/Shanghai	0
Duping, China	23.638960	111.687500	30	Asia/Shanghai	0
Qiaotou, China	23.744720	111.970000	30	Asia/Shanghai	0
Ganping, China	23.987780	111.970000	30	Asia/Shanghai	0
Maning, China	24.030280	111.964270	30	Asia/Shanghai	0
Lengkeng, China	24.034140	112.039110	30	Asia/Shanghai	0
Lianmai, China	24.048820	112.154500	30	Asia/Shanghai	0
Mingjing, China	24.201140	112.906660	30	Asia/Shanghai	0
Xiashuai, China	24.223970	112.075980	30	Asia/Shanghai	0
Yanbei, China	24.273920	112.822470	30	Asia/Shanghai	0
Qingkeng, China	24.420000	112.906120	30	Asia/Shanghai	0
Damaishan, China	24.489120	112.269260	30	Asia/Shanghai	0
Jiangying, China	24.498510	112.839740	30	Asia/Shanghai	0
Woshui, China	24.571670	112.225560	30	Asia/Shanghai	0
Xiangping, China	24.589190	112.123740	30	Asia/Shanghai	0
Xiaojiang, China	24.614710	112.595100	30	Asia/Shanghai	0
Dafu, China	24.647520	112.055520	30	Asia/Shanghai	0
Sanpai, China	24.656310	112.283510	30	Asia/Shanghai	0
Jiubei, China	24.669440	112.366110	30	Asia/Shanghai	0
Huangben, China	24.692720	112.684660	30	Asia/Shanghai	0
Hedong, China	24.762500	112.078890	30	Asia/Shanghai	0
Longping, China	24.820780	112.477700	30	Asia/Shanghai	0
Bao'an, China	24.917220	112.386670	30	Asia/Shanghai	0
Yao'an, China	25.019720	112.403890	30	Asia/Shanghai	0
Shantang, China	25.074920	112.598840	30	Asia/Shanghai	0
Sanshui, China	25.101970	112.231580	30	Asia/Shanghai	0
Sanxi, China	25.274590	112.900110	30	Asia/Shanghai	0
Zhoucheng, China	35.912220	116.311670	25	Asia/Shanghai	72070
Caoxi, China	25.070450	117.031530	07	Asia/Shanghai	0
Hulin, China	25.116580	117.549370	07	Asia/Shanghai	0
Lantian, China	25.134440	117.873610	07	Asia/Shanghai	0
Tieshan, China	25.140480	117.059630	07	Asia/Shanghai	0
Yanshan, China	25.159170	117.178330	07	Asia/Shanghai	0
Hushang, China	25.246940	117.962780	07	Asia/Shanghai	0
Yanshi, China	25.255560	117.138330	07	Asia/Shanghai	0
Luzhi, China	25.282500	117.459720	07	Asia/Shanghai	0
Futian, China	25.264670	117.613180	07	Asia/Shanghai	0
Taozhou, China	25.353990	117.769770	07	Asia/Shanghai	0
Wan'an, China	25.409030	117.058670	07	Asia/Shanghai	0
Hengkou, China	25.455440	117.890680	07	Asia/Shanghai	0
Jiyang, China	25.537220	117.957780	07	Asia/Shanghai	0
Wushan, China	25.537370	117.898050	07	Asia/Shanghai	0
Xieyang, China	25.554250	117.756050	07	Asia/Shanghai	0
Chunmei, China	25.686040	117.993480	07	Asia/Shanghai	0
Humei, China	25.794770	117.934160	07	Asia/Shanghai	0
Tangtou, China	25.805510	118.132180	07	Asia/Shanghai	0
Yangmei, China	25.871610	118.276420	07	Asia/Shanghai	0
Guiyang, China	25.772120	118.227970	07	Asia/Shanghai	0
Daming, China	25.690690	118.079010	07	Asia/Shanghai	0
Meihu, China	25.614720	118.080000	07	Asia/Shanghai	0
Gaide, China	25.507780	118.174720	07	Asia/Shanghai	0
Guobao, China	25.610000	118.178060	07	Asia/Shanghai	0
Xunzhong, China	25.494310	118.238850	07	Asia/Shanghai	0
Yudou, China	25.392800	118.037180	07	Asia/Shanghai	0
Bailai, China	25.276940	118.026940	07	Asia/Shanghai	0
Xianjia, China	25.263330	118.213060	07	Asia/Shanghai	0
Penghua, China	25.194900	118.194190	07	Asia/Shanghai	0
Wulijie, China	25.331390	118.272500	07	Asia/Shanghai	0
Wufeng, China	25.392500	118.240560	07	Asia/Shanghai	0
Sukeng, China	25.435320	118.214730	07	Asia/Shanghai	0
Chengxiang, China	25.044720	118.189720	07	Asia/Shanghai	0
Shigu, China	25.337220	118.235280	07	Asia/Shanghai	0
Donglin, China	23.837520	117.615370	07	Asia/Shanghai	0
Dongfu, China	24.560010	117.932460	07	Asia/Shanghai	0
Keren, China	24.578610	118.663610	07	Asia/Shanghai	4810
Wubao, China	24.592780	118.552500	07	Asia/Shanghai	3800
Tatou, China	24.613150	118.523700	07	Asia/Shanghai	4650
Houxi, China	24.631300	118.033270	07	Asia/Shanghai	0
Yinglin, China	24.632220	118.580560	07	Asia/Shanghai	4150
Xike, China	24.673380	118.150000	07	Asia/Shanghai	0
Maping, China	24.687220	118.552780	07	Asia/Shanghai	3590
Hongtang, China	24.714350	118.195380	07	Asia/Shanghai	0
Wuxian, China	24.743090	118.161640	07	Asia/Shanghai	0
Neikeng, China	24.785440	118.460380	07	Asia/Shanghai	1600
Chendai, China	24.822010	118.599790	07	Asia/Shanghai	0
Baiqi, China	24.882440	118.708690	07	Asia/Shanghai	2760
Shanxia, China	24.938020	118.881700	07	Asia/Shanghai	3093
Xiangyun, China	24.971110	118.160280	07	Asia/Shanghai	1800
Jingfeng, China	24.974410	118.964860	07	Asia/Shanghai	2500
Dalianwan, China	39.028610	121.695000	19	Asia/Shanghai	55841
Anjie, China	25.957880	116.461900	07	Asia/Shanghai	0
Tiechang, China	25.931760	116.395470	07	Asia/Shanghai	0
Dengjia, China	25.916540	116.838730	07	Asia/Shanghai	0
Sibao, China	25.895190	116.706310	07	Asia/Shanghai	0
Datong, China	25.842310	116.358860	07	Asia/Shanghai	0
Lijia, China	25.827760	116.786460	07	Asia/Shanghai	0
Gechuan, China	25.756890	116.740450	07	Asia/Shanghai	0
Jiele, China	25.728480	116.782990	07	Asia/Shanghai	0
Liwu, China	25.649170	116.869170	07	Asia/Shanghai	0
Xuanhe, China	25.610470	116.640930	07	Asia/Shanghai	0
Sanzhou, China	25.592610	116.378680	07	Asia/Shanghai	0
Hongshan, China	25.495060	116.102670	07	Asia/Shanghai	0
Xiangdian, China	25.443620	116.209850	07	Asia/Shanghai	0
Yanggu, China	25.386060	116.316290	07	Asia/Shanghai	0
Buyun, China	25.270310	116.854730	07	Asia/Shanghai	0
Shanhu, China	25.231110	116.327220	07	Asia/Shanghai	0
Wudong, China	25.109300	116.246000	07	Asia/Shanghai	0
Qifang, China	25.100010	116.099450	07	Asia/Shanghai	0
Xikou, China	25.064150	116.675040	07	Asia/Shanghai	0
Lincheng, China	25.059380	116.408080	07	Asia/Shanghai	0
Nanyang, China	25.026540	116.952520	07	Asia/Shanghai	0
Zhoutou, China	37.912220	115.016390	10	Asia/Shanghai	0
Liantang, China	27.923890	118.516110	07	Asia/Shanghai	0
Wan'an, China	27.916670	118.553890	07	Asia/Shanghai	0
Xidong, China	27.750280	118.779720	07	Asia/Shanghai	0
Da'an, China	27.510070	119.518520	07	Asia/Shanghai	0
Xiadang, China	27.408330	119.305000	07	Asia/Shanghai	0
Qingyuan, China	27.401640	119.490000	07	Asia/Shanghai	0
Qinyang, China	27.385280	119.390560	07	Asia/Shanghai	0
Xingxi, China	27.367590	118.858060	07	Asia/Shanghai	0
Zhuguanlong, China	27.341840	119.563730	07	Asia/Shanghai	0
Fankeng, China	27.306940	119.723610	07	Asia/Shanghai	0
Yingshan, China	27.283330	119.801940	07	Asia/Shanghai	0
Zhayang, China	27.238890	119.977020	07	Asia/Shanghai	0
Dongyuan, China	27.213330	119.896310	07	Asia/Shanghai	0
Tantou, China	27.204790	119.660670	07	Asia/Shanghai	0
Huangbai, China	27.186510	119.784220	07	Asia/Shanghai	0
Xiaoyang, China	27.187720	119.450950	07	Asia/Shanghai	0
Shuiyuan, China	27.158330	118.740000	07	Asia/Shanghai	0
Puyuan, China	27.123330	119.294440	07	Asia/Shanghai	0
Zhaizhong, China	27.124360	119.859760	07	Asia/Shanghai	0
Banzhong, China	27.100830	119.627500	07	Asia/Shanghai	0
Kangcuo, China	27.052580	119.531720	07	Asia/Shanghai	0
Limen, China	27.045660	119.209440	07	Asia/Shanghai	0
Haidao, China	26.504430	120.048170	07	Asia/Shanghai	0
Xibin, China	26.368320	118.374690	07	Asia/Shanghai	0
Xicheng, China	26.163020	118.141930	07	Asia/Shanghai	0
Tianyuan, China	26.054300	116.845050	07	Asia/Shanghai	0
Qitao, China	26.052400	117.868810	07	Asia/Shanghai	0
Yupeng, China	26.101110	117.041110	07	Asia/Shanghai	0
Baziqiao, China	26.187800	117.850180	07	Asia/Shanghai	0
Chengnan, China	26.215600	116.714090	07	Asia/Shanghai	0
Xiaochi, China	26.233710	117.018080	07	Asia/Shanghai	0
Xinshi, China	26.248590	116.514200	07	Asia/Shanghai	0
Nanxia, China	26.280840	117.874520	07	Asia/Shanghai	0
Xubi, China	26.279750	117.632520	07	Asia/Shanghai	0
Chenda, China	26.314210	117.644700	07	Asia/Shanghai	0
Hanxian, China	26.359740	117.290100	07	Asia/Shanghai	0
Langkou, China	26.387400	117.839670	07	Asia/Shanghai	0
Helong, China	26.446200	116.653670	07	Asia/Shanghai	0
Xiafang, China	26.572470	116.934050	07	Asia/Shanghai	0
Lishu, China	26.593320	117.716230	07	Asia/Shanghai	0
Long'an, China	26.633720	117.034890	07	Asia/Shanghai	0
Dushang, China	26.689170	116.754590	07	Asia/Shanghai	0
Dabu, China	26.714070	117.009350	07	Asia/Shanghai	0
Huangbu, China	26.742100	116.653260	07	Asia/Shanghai	0
Kaishan, China	26.753280	117.180140	07	Asia/Shanghai	0
Shuinan, China	26.724640	117.795400	07	Asia/Shanghai	0
Hedong, China	26.835370	116.847900	07	Asia/Shanghai	0
Hongdun, China	26.978270	117.666310	07	Asia/Shanghai	0
Danxi, China	24.609370	115.775460	03	Asia/Shanghai	0
Wudang, China	24.639930	114.752160	03	Asia/Shanghai	0
Changpu, China	24.741780	115.522780	03	Asia/Shanghai	0
Lintang, China	24.790940	114.796870	03	Asia/Shanghai	0
Nanqiao, China	24.794410	115.714780	03	Asia/Shanghai	0
Taojiang, China	24.916840	114.779730	03	Asia/Shanghai	0
Luoshan, China	25.144750	115.816450	03	Asia/Shanghai	0
Changling, China	25.246350	115.800930	03	Asia/Shanghai	0
Dongtou, China	25.307330	115.910290	03	Asia/Shanghai	0
Caifang, China	25.300390	115.445630	03	Asia/Shanghai	0
Shuangyuan, China	25.493040	115.300320	03	Asia/Shanghai	0
Baying, China	25.647210	115.969430	03	Asia/Shanghai	0
Zhuangbu, China	25.698450	115.593980	03	Asia/Shanghai	0
Qilushan, China	25.695800	115.298450	03	Asia/Shanghai	0
Fenghuangdong, China	25.727500	115.741390	03	Asia/Shanghai	0
Hefeng, China	25.800850	115.488630	03	Asia/Shanghai	0
Xinbei, China	25.873830	115.347570	03	Asia/Shanghai	0
Xiaomi, China	25.876590	115.706400	03	Asia/Shanghai	0
Luojiang, China	25.880010	115.252550	03	Asia/Shanghai	0
Shaxin, China	25.993340	115.766300	03	Asia/Shanghai	0
Zhukeng, China	26.215600	116.361190	03	Asia/Shanghai	0
Jiecun, China	26.218890	115.436390	03	Asia/Shanghai	0
Jiantian, China	26.274450	115.018750	03	Asia/Shanghai	0
Butou, China	26.290830	115.337500	03	Asia/Shanghai	0
Longping, China	26.355550	115.235220	03	Asia/Shanghai	0
Dinglong, China	26.415450	115.454510	03	Asia/Shanghai	0
Shuicha, China	26.523060	115.066370	03	Asia/Shanghai	0
Tangfang, China	26.621660	116.482890	03	Asia/Shanghai	0
Guanxi, China	26.752870	115.121840	03	Asia/Shanghai	0
Sanfang, China	26.869240	115.414560	03	Asia/Shanghai	0
Wanhe, China	26.896120	115.027310	03	Asia/Shanghai	0
Qianshan, China	26.931180	116.469830	03	Asia/Shanghai	0
Wenbei, China	26.942870	115.114340	03	Asia/Shanghai	0
Zhangping, China	27.996830	117.420820	03	Asia/Shanghai	0
Taiyuan, China	28.009170	117.507780	03	Asia/Shanghai	0
Pengwan, China	28.095640	117.123540	03	Asia/Shanghai	0
Gangdong, China	28.116390	117.662500	03	Asia/Shanghai	0
Yingjiang, China	28.138610	117.913330	03	Asia/Shanghai	0
Tieshan, China	28.215280	118.095040	03	Asia/Shanghai	0
Hongqiao, China	28.248890	117.684440	03	Asia/Shanghai	0
Xin'anbu, China	28.267010	117.594300	03	Asia/Shanghai	0
Ehu, China	28.290500	117.794310	03	Asia/Shanghai	0
Hengshan, China	28.317240	118.197060	03	Asia/Shanghai	0
Shatian, China	28.338010	118.280700	03	Asia/Shanghai	0
Hongtang, China	28.358150	117.016610	03	Asia/Shanghai	0
Dongtuan, China	28.391420	117.848630	03	Asia/Shanghai	0
Maocun, China	28.394200	118.364360	03	Asia/Shanghai	0
Dashi, China	28.402470	118.212320	03	Asia/Shanghai	0
Huating, China	28.433890	117.442220	03	Asia/Shanghai	0
Gangbian, China	28.466390	117.689170	03	Asia/Shanghai	0
Paishan, China	28.459560	118.279390	03	Asia/Shanghai	0
Puqian, China	28.473330	117.613610	03	Asia/Shanghai	0
Shehou, China	28.480110	118.367330	03	Asia/Shanghai	0
Wucun, China	28.498910	118.277150	03	Asia/Shanghai	0
Huqiao, China	28.548330	118.157780	03	Asia/Shanghai	0
Xianyan, China	28.573330	118.394170	03	Asia/Shanghai	0
Hufeng, China	28.590280	118.190830	03	Asia/Shanghai	0
Liudu, China	28.646120	118.305180	03	Asia/Shanghai	0
Linhu, China	28.659580	117.937680	03	Asia/Shanghai	0
Shangfang, China	28.678330	117.045830	03	Asia/Shanghai	0
Yanrui, China	28.713990	118.337150	03	Asia/Shanghai	0
Siguqiao, China	28.746770	118.261910	03	Asia/Shanghai	0
Baiyun, China	28.757790	118.325930	03	Asia/Shanghai	0
Zhangcun, China	28.760230	117.560650	03	Asia/Shanghai	0
Lilin, China	28.863380	117.165050	03	Asia/Shanghai	0
Wukou, China	28.980620	117.239160	03	Asia/Shanghai	0
Gaojia, China	29.001110	117.382500	03	Asia/Shanghai	0
Tanbuqiao, China	29.007010	117.629650	03	Asia/Shanghai	0
Liyang, China	29.220640	117.036970	03	Asia/Shanghai	0
Zhentou, China	29.266770	117.468270	03	Asia/Shanghai	0
Longshan, China	29.270610	117.684890	03	Asia/Shanghai	0
Jialu, China	29.353200	117.620560	03	Asia/Shanghai	0
Bailu, China	27.910140	116.199440	03	Asia/Shanghai	0
Baimaqiao, China	28.640100	116.738040	03	Asia/Shanghai	0
Baixu, China	28.261560	116.252490	03	Asia/Shanghai	0
Bajiang, China	27.203630	115.351520	03	Asia/Shanghai	0
Beigang, China	27.928730	115.093410	03	Asia/Shanghai	0
Changjun, China	28.866180	115.714190	03	Asia/Shanghai	0
Chenfangji, China	28.059390	116.553760	03	Asia/Shanghai	0
Chonggang, China	27.911260	116.374240	03	Asia/Shanghai	0
Daqiao, China	28.054520	115.580600	03	Asia/Shanghai	0
Datang, China	28.779600	116.518440	03	Asia/Shanghai	0
Dayangzhou, China	27.900590	115.448980	03	Asia/Shanghai	0
Dengdun, China	28.399600	116.576320	03	Asia/Shanghai	0
Dengfang, China	27.811120	116.524900	03	Asia/Shanghai	0
Dinghu, China	28.837560	115.544940	03	Asia/Shanghai	0
Dongxin, China	28.589320	115.827770	03	Asia/Shanghai	0
Dongyuan, China	28.770490	116.448600	03	Asia/Shanghai	0
Duantan, China	28.268460	115.952420	03	Asia/Shanghai	0
