Criteria ID,Name,Canonical Name,Parent ID,Country Code,Target Type
1018740,Westover,"Westover,Maryland,United States",21153,US,City
1018741,White Hall,"White Hall,Maryland,United States",21153,US,City
1018742,White Marsh,"White Marsh,Maryland,United States",21153,US,City
1018743,White Plains,"White Plains,Maryland,United States",21153,US,City
1018744,Whiteford,"Whiteford,Maryland,United States",21153,US,City
1018745,Willards,"Willards,Maryland,United States",21153,US,City
1018746,Williamsport,"Williamsport,Maryland,United States",21153,US,City
1018747,Windsor Mill,"Windsor Mill,Maryland,United States",21153,US,City
1018748,Woodbine,"Woodbine,Maryland,United States",21153,US,City
1018749,Woodsboro,"Woodsboro,Maryland,United States",21153,US,City
1018750,Woodstock,"Woodstock,Maryland,United States",21153,US,City
1018751,Wye Mills,"Wye Mills,Maryland,United States",21153,US,City
1018752,Acton,"Acton,Maine,United States",21154,US,City
1018753,Addison,"Addison,Maine,United States",21154,US,City
1018754,Albion,"Albion,Maine,United States",21154,US,City
1018755,Alfred,"Alfred,Maine,United States",21154,US,City
1018756,Andover,"Andover,Maine,United States",21154,US,City
1018757,Anson,"Anson,Maine,United States",21154,US,City
1018758,Ashland,"Ashland,Maine,United States",21154,US,City
1018759,Athens,"Athens,Maine,United States",21154,US,City
1018760,Auburn,"Auburn,Maine,United States",21154,US,City
1018761,Augusta,"Augusta,Maine,United States",21154,US,City
1018762,Aurora,"Aurora,Maine,United States",21154,US,City
1018763,Baileyville,"Baileyville,Maine,United States",21154,US,City
1018764,Bangor,"Bangor,Maine,United States",21154,US,City
1018765,Bar Harbor,"Bar Harbor,Maine,United States",21154,US,City
1018766,Bar Mills,"Bar Mills,Maine,United States",21154,US,City
1018767,Bass Harbor,"Bass Harbor,Maine,United States",21154,US,City
1018768,Bath,"Bath,Maine,United States",21154,US,City
1018769,Beals,"Beals,Maine,United States",21154,US,City
1018770,Belfast,"Belfast,Maine,United States",21154,US,City
1018771,Belgrade,"Belgrade,Maine,United States",21154,US,City
1018772,Benedicta,"Benedicta,Maine,United States",21154,US,City
1018773,Bernard,"Bernard,Maine,United States",21154,US,City
1018774,Berwick,"Berwick,Maine,United States",21154,US,City
1018775,Bethel,"Bethel,Maine,United States",21154,US,City
1018776,Biddeford,"Biddeford,Maine,United States",21154,US,City
1018777,Bingham,"Bingham,Maine,United States",21154,US,City
1018778,Blue Hill,"Blue Hill,Maine,United States",21154,US,City
1018779,Boothbay,"Boothbay,Maine,United States",21154,US,City
1018780,Boothbay Harbor,"Boothbay Harbor,Maine,United States",21154,US,City
1018781,Bowdoinham,"Bowdoinham,Maine,United States",21154,US,City
1018782,Bradford,"Bradford,Maine,United States",21154,US,City
1018783,Bradley,"Bradley,Maine,United States",21154,US,City
1018784,Bremen,"Bremen,Maine,United States",21154,US,City
1018785,Brewer,"Brewer,Maine,United States",21154,US,City
1018786,Bridgewater,"Bridgewater,Maine,United States",21154,US,City
1018787,Bridgton,"Bridgton,Maine,United States",21154,US,City
1018788,Bristol,"Bristol,Maine,United States",21154,US,City
1018789,Brooklin,"Brooklin,Maine,United States",21154,US,City
1018790,Brooks,"Brooks,Maine,United States",21154,US,City
1018791,Brooksville,"Brooksville,Maine,United States",21154,US,City
1018792,Brownfield,"Brownfield,Maine,United States",21154,US,City
1018793,Brownville,"Brownville,Maine,United States",21154,US,City
1018794,Brunswick,"Brunswick,Maine,United States",21154,US,City
1018796,Buckfield,"Buckfield,Maine,United States",21154,US,City
1018797,Bucksport,"Bucksport,Maine,United States",21154,US,City
1018798,Burnham,"Burnham,Maine,United States",21154,US,City
1018799,Buxton,"Buxton,Maine,United States",21154,US,City
1018800,Calais,"Calais,Maine,United States",21154,US,City
1018801,Cambridge,"Cambridge,Maine,United States",21154,US,City
1018802,Camden,"Camden,Maine,United States",21154,US,City
1018803,Canaan,"Canaan,Maine,United States",21154,US,City
1018804,Canton,"Canton,Maine,United States",21154,US,City
1018805,Cape Elizabeth,"Cape Elizabeth,Maine,United States",21154,US,City
1018806,Cape Porpoise,"Cape Porpoise,Maine,United States",21154,US,City
1018807,Caratunk,"Caratunk,Maine,United States",21154,US,City
1018808,Caribou,"Caribou,Maine,United States",21154,US,City
1018809,Carmel,"Carmel,Maine,United States",21154,US,City
1018810,Casco,"Casco,Maine,United States",21154,US,City
1018811,Castine,"Castine,Maine,United States",21154,US,City
1018812,Charleston,"Charleston,Maine,United States",21154,US,City
1018813,Chebeague Island,"Chebeague Island,Maine,United States",21154,US,City
1018814,Cherryfield,"Cherryfield,Maine,United States",21154,US,City
1018815,Cliff Island,"Cliff Island,Maine,United States",21154,US,City
1018816,Clinton,"Clinton,Maine,United States",21154,US,City
1018817,Columbia Falls,"Columbia Falls,Maine,United States",21154,US,City
1018818,Corinna,"Corinna,Maine,United States",21154,US,City
1018819,Corinth,"Corinth,Maine,United States",21154,US,City
1018820,Cornish,"Cornish,Maine,United States",21154,US,City
1018821,Cranberry Isles,"Cranberry Isles,Maine,United States",21154,US,City
1018822,Cumberland Center,"Cumberland Center,Maine,United States",21154,US,City
1018823,Cushing,"Cushing,Maine,United States",21154,US,City
1018824,Cutler,"Cutler,Maine,United States",21154,US,City
1018825,Damariscotta,"Damariscotta,Maine,United States",21154,US,City
1018826,Danforth,"Danforth,Maine,United States",21154,US,City
1018827,Deer Isle,"Deer Isle,Maine,United States",21154,US,City
1018828,Denmark,"Denmark,Maine,United States",21154,US,City
1018829,Dennysville,"Dennysville,Maine,United States",21154,US,City
1018830,Detroit,"Detroit,Maine,United States",21154,US,City
1018831,Dexter,"Dexter,Maine,United States",21154,US,City
1018832,Dixfield,"Dixfield,Maine,United States",21154,US,City
1018833,Dover-Foxcroft,"Dover-Foxcroft,Maine,United States",21154,US,City
1018834,Dresden,"Dresden,Maine,United States",21154,US,City
1018835,Durham,"Durham,Maine,United States",21154,US,City
1018836,Eagle Lake,"Eagle Lake,Maine,United States",21154,US,City
1018837,East Baldwin,"East Baldwin,Maine,United States",21154,US,City
1018838,East Boothbay,"East Boothbay,Maine,United States",21154,US,City
1018839,East Machias,"East Machias,Maine,United States",21154,US,City
1018840,East Millinocket,"East Millinocket,Maine,United States",21154,US,City
1018841,East Vassalboro,"East Vassalboro,Maine,United States",21154,US,City
1018842,East Waterboro,"East Waterboro,Maine,United States",21154,US,City
1018843,Easton,"Easton,Maine,United States",21154,US,City
1018844,Eastport,"Eastport,Maine,United States",21154,US,City
1018845,Eddington,"Eddington,Maine,United States",21154,US,City
1018846,Edgecomb,"Edgecomb,Maine,United States",21154,US,City
1018847,Eliot,"Eliot,Maine,United States",21154,US,City
1018848,Ellsworth,"Ellsworth,Maine,United States",21154,US,City
1018849,Etna,"Etna,Maine,United States",21154,US,City
1018850,Exeter,"Exeter,Maine,United States",21154,US,City
1018851,Fairfield,"Fairfield,Maine,United States",21154,US,City
1018852,Falmouth,"Falmouth,Maine,United States",21154,US,City
1018853,Farmingdale,"Farmingdale,Maine,United States",21154,US,City
1018854,Farmington,"Farmington,Maine,United States",21154,US,City
1018855,Frankfort,"Frankfort,Maine,United States",21154,US,City
1018856,Franklin,"Franklin,Maine,United States",21154,US,City
1018857,Freeport,"Freeport,Maine,United States",21154,US,City
1018858,Frenchboro,"Frenchboro,Maine,United States",21154,US,City
1018859,Frenchville,"Frenchville,Maine,United States",21154,US,City
1018860,Friendship,"Friendship,Maine,United States",21154,US,City
1018861,Fryeburg,"Fryeburg,Maine,United States",21154,US,City
1018862,Fort Fairfield,"Fort Fairfield,Maine,United States",21154,US,City
1018863,Fort Kent,"Fort Kent,Maine,United States",21154,US,City
1018864,Gardiner,"Gardiner,Maine,United States",21154,US,City
1018865,Garland,"Garland,Maine,United States",21154,US,City
1018866,Georgetown,"Georgetown,Maine,United States",21154,US,City
1018867,Glen Cove,"Glen Cove,Maine,United States",21154,US,City
1018868,Gorham,"Gorham,Maine,United States",21154,US,City
1018869,Gouldsboro,"Gouldsboro,Maine,United States",21154,US,City
1018870,Grand Isle,"Grand Isle,Maine,United States",21154,US,City
1018871,Grand Lake Stream,"Grand Lake Stream,Maine,United States",21154,US,City
1018872,Gray,"Gray,Maine,United States",21154,US,City
1018873,Greenbush,"Greenbush,Maine,United States",21154,US,City
1018874,Greene,"Greene,Maine,United States",21154,US,City
1018875,Greenville,"Greenville,Maine,United States",21154,US,City
1018876,Guilford,"Guilford,Maine,United States",21154,US,City
1018877,Hallowell,"Hallowell,Maine,United States",21154,US,City
1018878,Hampden,"Hampden,Maine,United States",21154,US,City
1018879,Hancock,"Hancock,Maine,United States",21154,US,City
1018880,Harmony,"Harmony,Maine,United States",21154,US,City
1018881,Harpswell,"Harpswell,Maine,United States",21154,US,City
1018882,Harrington,"Harrington,Maine,United States",21154,US,City
1018883,Harrison,"Harrison,Maine,United States",21154,US,City
1018884,Hartland,"Hartland,Maine,United States",21154,US,City
1018885,Hebron,"Hebron,Maine,United States",21154,US,City
1018886,Hinckley,"Hinckley,Maine,United States",21154,US,City
1018887,Hiram,"Hiram,Maine,United States",21154,US,City
1018888,Holden,"Holden,Maine,United States",21154,US,City
1018889,Hollis Center,"Hollis Center,Maine,United States",21154,US,City
1018890,Hope,"Hope,Maine,United States",21154,US,City
1018891,Houlton,"Houlton,Maine,United States",21154,US,City
1018892,Howland,"Howland,Maine,United States",21154,US,City
1018893,Hudson,"Hudson,Maine,United States",21154,US,City
1018894,Island Falls,"Island Falls,Maine,United States",21154,US,City
1018895,Isle au Haut,"Isle au Haut,Maine,United States",21154,US,City
1018896,Islesboro,"Islesboro,Maine,United States",21154,US,City
1018897,Islesford,"Islesford,Maine,United States",21154,US,City
1018898,Jackman,"Jackman,Maine,United States",21154,US,City
1018899,Jay,"Jay,Maine,United States",21154,US,City
1018900,Jefferson,"Jefferson,Maine,United States",21154,US,City
1018901,Jonesboro,"Jonesboro,Maine,United States",21154,US,City
1018902,Jonesport,"Jonesport,Maine,United States",21154,US,City
1018903,Kenduskeag,"Kenduskeag,Maine,United States",21154,US,City
1018904,Kennebunk,"Kennebunk,Maine,United States",21154,US,City
1018905,Kennebunkport,"Kennebunkport,Maine,United States",21154,US,City
1018906,Kents Hill,"Kents Hill,Maine,United States",21154,US,City
1018907,Kingfield,"Kingfield,Maine,United States",21154,US,City
1018909,Kittery,"Kittery,Maine,United States",21154,US,City
1018910,Kittery Point,"Kittery Point,Maine,United States",21154,US,City
1018911,Lagrange,"Lagrange,Maine,United States",21154,US,City
1018912,Lebanon,"Lebanon,Maine,United States",21154,US,City
1018913,Lee,"Lee,Maine,United States",21154,US,City
1018914,Leeds,"Leeds,Maine,United States",21154,US,City
1018915,Levant,"Levant,Maine,United States",21154,US,City
1018916,Lewiston,"Lewiston,Maine,United States",21154,US,City
1018917,Liberty,"Liberty,Maine,United States",21154,US,City
1018918,Limerick,"Limerick,Maine,United States",21154,US,City
1018919,Limestone,"Limestone,Maine,United States",21154,US,City
1018920,Limington,"Limington,Maine,United States",21154,US,City
1018921,Lincoln,"Lincoln,Maine,United States",21154,US,City
1018922,Lincolnville,"Lincolnville,Maine,United States",21154,US,City
1018923,Lisbon,"Lisbon,Maine,United States",21154,US,City
1018924,Lisbon Falls,"Lisbon Falls,Maine,United States",21154,US,City
1018925,Livermore,"Livermore,Maine,United States",21154,US,City
1018926,Livermore Falls,"Livermore Falls,Maine,United States",21154,US,City
1018927,Long Island,"Long Island,Maine,United States",21154,US,City
1018928,Lovell,"Lovell,Maine,United States",21154,US,City
1018929,Lubec,"Lubec,Maine,United States",21154,US,City
1018930,Machias,"Machias,Maine,United States",21154,US,City
1018931,Machiasport,"Machiasport,Maine,United States",21154,US,City
1018932,Madawaska,"Madawaska,Maine,United States",21154,US,City
1018933,Madison,"Madison,Maine,United States",21154,US,City
1018934,Manchester,"Manchester,Maine,United States",21154,US,City
1018935,Mapleton,"Mapleton,Maine,United States",21154,US,City
1018936,Mars Hill,"Mars Hill,Maine,United States",21154,US,City
1018938,Mattawamkeag,"Mattawamkeag,Maine,United States",21154,US,City
1018939,Mechanic Falls,"Mechanic Falls,Maine,United States",21154,US,City
1018940,Medway,"Medway,Maine,United States",21154,US,City
1018941,Mexico,"Mexico,Maine,United States",21154,US,City
1018942,Milbridge,"Milbridge,Maine,United States",21154,US,City
1018943,Milford,"Milford,Maine,United States",21154,US,City
1018944,Millinocket,"Millinocket,Maine,United States",21154,US,City
1018945,Milo,"Milo,Maine,United States",21154,US,City
1018946,Minot,"Minot,Maine,United States",21154,US,City
1018947,Monhegan,"Monhegan,Maine,United States",21154,US,City
1018948,Monmouth,"Monmouth,Maine,United States",21154,US,City
1018949,Monroe,"Monroe,Maine,United States",21154,US,City
1018950,Monson,"Monson,Maine,United States",21154,US,City
1018951,Monticello,"Monticello,Maine,United States",21154,US,City
1018952,Morrill,"Morrill,Maine,United States",21154,US,City
1018953,Mount Desert,"Mount Desert,Maine,United States",21154,US,City
1018954,Mount Vernon,"Mount Vernon,Maine,United States",21154,US,City
1018955,Naples,"Naples,Maine,United States",21154,US,City
1018956,New Gloucester,"New Gloucester,Maine,United States",21154,US,City
1018957,New Harbor,"New Harbor,Maine,United States",21154,US,City
1018958,New Portland,"New Portland,Maine,United States",21154,US,City
1018959,New Sharon,"New Sharon,Maine,United States",21154,US,City
1018960,New Sweden,"New Sweden,Maine,United States",21154,US,City
1018961,New Vineyard,"New Vineyard,Maine,United States",21154,US,City
1018962,Newcastle,"Newcastle,Maine,United States",21154,US,City
1018963,Newfield,"Newfield,Maine,United States",21154,US,City
1018964,Newport,"Newport,Maine,United States",21154,US,City
1018965,Nobleboro,"Nobleboro,Maine,United States",21154,US,City
1018966,Norridgewock,"Norridgewock,Maine,United States",21154,US,City
1018967,North Anson,"North Anson,Maine,United States",21154,US,City
